id,recipient_primary_major,recipient_secondary_majors,recipient_graduation_date,recipient_education_level,recipient_primary_college,recipient_gender,recipient_ethnicity,recipient_graduation_group_name,response_graduation_date,response_status,outcome,employer_name,employer_industry,employment_category,employment_type,job_function,job_position,employed_during_education,continuing_education_school,continuing_education_level,continuing_education_major,still_looking_option,not_seeking_option,annual_salary,pay_schedule,bonus_amount,other_compensation,job_alignment,el_participation,el_helpfulness,el_most_helpful,job_alignment_num,el_helpfulness_num,el_helpfulness_binary,el_count,el_participation_binary
5359652,Speech Language Pathology,NA,5/1/2027,Masters,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Bitterroot Valley Education Cooperative (BVEC),K-12 Education,Organization,Full-Time,Healthcare Services,Speech-Language Pathologist,NA,NA,NA,NA,NA,NA,48000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism)",3,4,1,6,1
5359653,Speech Language Pathology,NA,5/1/2027,Masters,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Bitterroot Valley Education Cooperative (BVEC),K-12 Education,Organization,Full-Time,Healthcare Services,Speech Language Pathologist,NA,NA,NA,NA,NA,NA,48000,Annual Salary,0,1000,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Neutral,"Internship, field experience, student teaching, practicum or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteerism), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",3,2,0,6,1
5359658,Teaching and Learning,NA,5/1/2027,Masters,College of Education,Male,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359661,Law,NA,5/10/2024,Doctorate,School of Law,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,Montana,Legal & Law Enforcement,Organization,Full-Time,Legal,Public Defender,NA,NA,NA,NA,NA,NA,81000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,3,1
5359672,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Female,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359681,tDPT Bachelors~Rehabilitation Administration,tDPT Bachelors,5/1/2029,Doctorate,College of Health,Female,Asian/Asian American,23-May,4/1/2023,submitted,Working,ProMedica Senior Care,Healthcare,Organization,Full-Time,Healthcare Services,Physical Therapist,Yes,NA,NA,NA,NA,NA,101920,Hourly Wage,0,0,This position meets my expectations,None of the above,NA,NA,3,NA,NA,0,0
5359682,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Female,Asian/Asian American,23-May,5/1/2023,submitted,Working,Changi General Hospital,Healthcare,Organization,Part-Time,Healthcare Services,Principal Physiotherapist,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
5359686,tDPT Bachelors,NA,5/1/2029,Doctorate,College of Health,Male,Asian/Asian American,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359687,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,The NYC Department of Education,K-12 Education,Organization,Full-Time,Administration,Orthopedic Physical Therapist,Yes,NA,NA,NA,NA,NA,100000,Annual Salary,0,0,This position exceeds my expectations,Work with a faculty member on a research project,Yes,Work with a faculty member on a research project,3,4,1,1,1
5359688,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Carroll University,Higher Education,Faculty Non-Tenure,Full-Time,Education / Teaching / Training,Adjunct Faculty,Yes,NA,NA,NA,NA,NA,101920,Hourly Wage,0,0,This position fails to meet my expectations,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Somewhat,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",1,3,1,1,1
5359689,tDPT Masters~Rehabilitation Administration,tDPT Masters,5/1/2029,Doctorate,College of Health,Male,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359694,Environmental Studies,NA,5/1/2023,Masters,College Humanities & Sciences,Male,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",2,3,1,5,1
5359698,tDPT Bachelors,NA,5/1/2029,Doctorate,College of Health,Female,Asian/Asian American,23-May,5/1/2023,submitted,Working,InterFysio LLC,Healthcare,Organization,Full-Time,Healthcare Services,physical therapy,NA,NA,NA,NA,NA,NA,NA,Annual Salary,NA,NA,This position meets my expectations,None of the above,NA,NA,3,NA,NA,0,0
5359700,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Female,Asian/Asian American,23-May,5/1/2023,submitted,Working,University,Higher Education,Faculty Non-Tenure,Full-Time,Education / Teaching / Training,Assistant Professor,Yes,NA,NA,NA,NA,NA,3461.83,Monthly Stipend,NA,NA,This position fails to meet my expectations,None of the above,NA,NA,1,NA,NA,0,0
5359706,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Female,White/Caucasian,23-May,6/1/2023,submitted,Working,Maine Medical Partners - Scarborough Family and Internal Medicine,Healthcare,Organization,Full-Time,Administration,Clinical Manager,Yes,NA,NA,NA,NA,NA,93000,Annual Salary,0,0,This position meets my expectations,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,1,0,1,1
5359707,Mathematics,NA,5/1/2029,Masters,College Humanities & Sciences,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,University of Montana,Higher Education,Faculty Non-Tenure,Full-Time,Education / Teaching / Training,Instructor,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position meets my expectations,Work with a faculty member on a research project,Yes,Work with a faculty member on a research project,3,4,1,1,1
5359720,Business Administration,NA,5/1/2027,Masters,College of Business,Male,White/Caucasian,23-May,5/1/2027,submitted,Working,Civil-Military Innovation Institute (CMI2),Defense,Organization,Full-Time,Product / Project Management,Project Manager,Yes,NA,NA,NA,NA,NA,NA,Annual Salary,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
5359721,Business Administration,NA,5/1/2027,Masters,College of Business,Male,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
5359722,Accounting,NA,5/1/2027,Masters,College of Business,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,NorthWestern Energy,Utilities and Renewable Energy,Organization,Full-Time,Accounting,Regulatory Affairs Analyst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position meets my expectations,None of the above,NA,NA,3,NA,NA,0,0
5359723,Business Administration,NA,5/1/2027,Masters,College of Business,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Wipfli,Accounting,Organization,Full-Time,Accounting,staff accountant,Yes,NA,NA,NA,NA,NA,63000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement",3,3,1,3,1
5359724,Accounting,NA,5/1/2023,Masters,College of Business,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Wipfli,Accounting,Organization,Full-Time,Accounting,Staff Accountant,NA,NA,NA,NA,NA,NA,66000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Neutral,"Internship, field experience, student teaching, practicum or clinical placement",3,2,0,3,1
5359726,Business Analytics,NA,5/1/2027,Masters,College of Business,Male,White/Caucasian,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359728,Business Analytics,NA,5/1/2023,Masters,College of Business,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Study abroad or study away program, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Study abroad or study away program, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,7,1
5359729,Accounting,NA,5/1/2027,Masters,College of Business,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,Wipfli,Accounting,Organization,Full-Time,Accounting,Staff Accountant,NA,NA,NA,NA,NA,NA,63000,Annual Salary,6000,1000,This position meets my expectations,Community-based project (service learning or volunteer),Neutral,Community-based project (service learning or volunteerism),3,2,0,1,1
5359731,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Female,Asian/Asian American,23-May,5/1/2023,submitted,Working,Self-Employed,Healthcare,Entrepreneur,Part-Time,Healthcare Services,Orthopedic Physical Therapist,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position meets my expectations,None of the above,NA,NA,3,NA,NA,0,0
5359733,Business Administration,NA,5/1/2027,Masters,College of Business,Female,White/Caucasian,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359734,tDPT Masters,NA,5/1/2029,Doctorate,College of Health,Male,Asian/Asian American,23-May,5/1/2023,submitted,Working,Achieva Health,Healthcare,Organization,Full-Time,Healthcare Services,Physiotherapist,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No opinion,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,None of the experiential learning activities I participated in at UM were helpful.,2,1,0,1,1
5498320,Accounting,NA,9/19/2024,Bachelors,NA,NA,NA,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5690081,Business Analytics,Cybersecurity Management,5/29/2023,Masters,NA,NA,NA,23-May,5/1/2023,submitted,Working,Windfall Studio,"Advertising, PR & Marketing",Organization,Full-Time,Design / Art,Senior Graphic Designer,Yes,NA,NA,NA,NA,NA,NA,Annual Salary,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
5690560,Education,Gifted Education,5/8/2020,Bachelors,College of Education,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Cut Bank Public Schools,K-12 Education,Faculty Tenure,Full-Time,Education / Teaching / Training,5th Grade Teacher,Yes,NA,NA,NA,NA,NA,46000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Work with a faculty member on a research project",No,Work with a faculty member on a research project,3,1,0,5,1
5690569,Accounting,NA,5/12/2023,Bachelors,College of Business,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,Enterprise Holdings,Transportation & Logistics,Organization,Full-Time,Accounting,Staff Accountant,NA,NA,NA,NA,NA,NA,60000,Annual Salary,0,0,This position exceeds my expectations,"Learning community or other formal program in which one group of students takes two or more classes together, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Neutral,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,2,0,3,1
